region,Resource,cluster,R_ID,zone,voltage_level,CapRes,THERM,DISP,NDISP,STOR,DR,HEAT,NACC,TRADER,HYDRO,RPS,CES,Commit,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_size,Min_Cap_MW,Max_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_cost_per_MWyr,Fixed_OM_cost_per_MWyr,capex_mwh,Inv_cost_per_MWhyr,Fixed_OM_cost_per_MWhyr,Var_OM_cost_per_MWh,Var_OM_cost_per_MWh_in,Externality_cost_MWh,Start_cost_per_MW,Start_fuel_MMBTU_per_MW,Heat_rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_power,Self_disch,Eff_up,Eff_down,Ratio_power_to_energy,Min_Duration,Max_Duration,Max_DSM_delay,Ramp_Up_percentage,Ramp_Dn_percentage,Up_time,Down_time,NACC_Eff,NACC_Peak_to_Base,Reg_Up,Reg_Dn,Rsv_Up,Rsv_Dn,Reg_Cost,Rsv_Cost,spur_miles,spur_line_capex,interconnect_annuity,regional_cost_multiplier,lcoe,ids,waccnomtech,cap_recovery_years,Hydro_level,Existing_Charge_Cap_MW,unit_id_pudl,CF,plant_id_eia,fixed_o_m_mw_std,Inv_cost_charge_per_MWyr,Fixed_OM_cost_charge_per_MWyr,resource_type
WECC_NMAZ,biomass,2,35,4,trans,0.9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11.4,3,29.4,-1,3.8,0,0,0,0,0,0,122976,0,0,0,6.05,0,0,0,0,17.27,1.1,1.271,None,0.32,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[1.0, '60792_GT1', '60792_GT2']",0,"[56616, 60792, 60792]",0,0,0,other_renewables
WECC_NMAZ,conventional_hydroelectric,1,36,4,trans,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3960,55,3960,-1,72,0,0,0,0,0,0,44560,0,0,0,0,0,0,0,0,9.12,0,0.006,None,0.012,0,1,1,1,0,0,0,0.083,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,"['100_SC1', '145_HM1', '145_HM2', '145_HM3', '148_MF1', '149_ROOS', '150_SM', '152_1', '152_2', '152_3', '152_4', '152_5', '153_1', '153_2', '153_3', '153_4', '153_5', '153_6', '153_7', '153_8', '154_N0', '154_N1', '154_N2', '154_N3', '154_N4', '154_N5', '154_N6', '154_N7', '154_N8', '447_1', '447_2', '447_3', '447_4', '584_1', '584_2', '6402_1', '6402_2', '6402_3', '7179_1', '7179_2', '7179_3', '7593_1', '7789_1', '7789_2', '7789_3', '8902_A0', '8902_A1', '8902_A2', '8902_A3', '8902_A4', '8902_A5', '8902_A6', '8902_A7', '8902_A8', '8902_A9']",0,"[100, 145, 145, 145, 148, 149, 150, 152, 152, 152, 152, 152, 153, 153, 153, 153, 153, 153, 153, 153, 154, 154, 154, 154, 154, 154, 154, 154, 154, 447, 447, 447, 447, 584, 584, 6402, 6402, 6402, 7179, 7179, 7179, 7593, 7789, 7789, 7789, 8902, 8902, 8902, 8902, 8902, 8902, 8902, 8902, 8902, 8902]",0,0,0,hydro
WECC_NMAZ,geothermal,1,37,4,trans,0.9,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.33,5,13.8,-1,0.67,0,0,0,0,0,0,198040,0,0,0,0,0,0,0,0,9.12,0,0,None,0.377,0,1,1,1.58,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['58629_GEN-5', '58629_PB01', '58629_PB02', '58629_PB03', '58629_PB04']",0,"[58629, 58629, 58629, 58629, 58629]",0,0,0,other_renewables
WECC_NMAZ,hydroelectric_pumped_storage,1,38,4,trans,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,216.3,6,216.3,-1,36.05,0,0,0,0,0,0,38460,0,0,0,0,0,0,0,0,0,0,0,None,0.601,0,0.866,0.866,0.0063,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['145_HM4', '148_MF2', '7164_PG3', '7164_PG6', '7164_PG7', '7164_PS1']",0,"[145, 148, 7164, 7164, 7164, 7164]",0,0,0,pumped_hydro
WECC_NMAZ,natural_gas_fired_combined_cycle,1,39,4,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3716.397,9,3716.397,0,412.93,0,0,0,0,0,0,10941,0,0,0,3.43,0,0,87,2,7.57,0.508,0.423,ZCF,0.393,0,1,1,1,0,0,0,0.64,0.64,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[5.0, 1.0, 1.0, 2.0, '55210_0002', 1.0, 2.0, 1.0, 1.0]",0,"[3456, 7082, 8068, 8068, 55210, 55322, 55322, 55343, 55977]",2460.299,0,0,naturalgas_cc
WECC_NMAZ,natural_gas_fired_combustion_turbine,1,40,4,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2198.781,39,2198.781,0,56.38,0,0,0,0,0,0,10104,0,0,0,4.41,0,0,113,3.5,10.61,0.899,1.599,ZCF,0.52,0,1,1,1,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['120_GT5', '120_GT6', '2322_11', '2322_12', '2322_13', '2322_14', '2322_15', '2322_16', '2322_17', '2322_18', '2322_19', '2322_20', '2322_21', '2322_22', '2444_9', '6515_GT4', '7082_GT4', '55802_CTG1', '56482_1', '56482_2', '56948_1', '56948_10', '56948_11', '56948_12', '56948_2', '56948_3', '56948_4', '56948_5', '56948_6', '56948_7', '56948_8', '56948_9', '57348_UNITA', '57348_UNITB', '58284_0001', '58562_GT-1', '58562_GT-2', '58562_GT-3', '58562_GT-4']",0,"[120, 120, 2322, 2322, 2322, 2322, 2322, 2322, 2322, 2322, 2322, 2322, 2322, 2322, 2444, 6515, 7082, 55802, 56482, 56482, 56948, 56948, 56948, 56948, 56948, 56948, 56948, 56948, 56948, 56948, 56948, 56948, 57348, 57348, 58284, 58562, 58562, 58562, 58562]",1566.007,0,0,naturalgas_ct
WECC_NMAZ,nuclear,1,41,4,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4002.999,3,4002.999,1,1334.33,0,0,0,0,0,0,183051,0,0,0,2.32,0,0,235,0,10.46,0,0,rockies_uranium,0.5,0,1,1,1,0,0,0,0.25,0.25,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['6008_1', '6008_2', '6008_3']",0,"[6008, 6008, 6008]",0,0,0,nuclear
WECC_NMAZ,onshore_wind_turbine,1,42,4,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1235.1,6,998.298,0,166.38,0,0,0,0,0,0,43205,0,0,0,0,0,0,0,0,9.15,0.069,0.048,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['58098_1', '58833_RH2W', '59047_GEN 1', '60145_1', '60152_1', '61044_WT1']",0,"[58098, 58833, 59047, 60145, 60152, 61044]",0,0,0,onshore_wind
WECC_NMAZ,solar_photovoltaic,1,43,4,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6266.4,197,4107.647,0,20.85,0,0,0,0,0,0,18760,0,0,0,0,0,0,0,0,9.13,0,0.016,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['8223_SGSS1', '8223_WMS', '56568_NS1', '56568_NS2', '56568_NS3', '56944_PV01', '57205_PV02', '57205_PV03', '57205_PV04', '57205_PV05', '57205_PV06', '57243_CIM1', '57318_1', '57338_1', '57373_AGU1', '57373_AGU2', '57373_AGU3', '57392_UATP1', '57442_56188', '57524_1', '57556_1', '57560_PV1', '57561_PV1', '57562_PV1', '57563_PV1', '57563_PV2', '57567_ASEC1', '57571_LLSEC', '57571_LMS2', '57575_DSEC', '57575_HON2', '57576_LVSEC', '57577_AGSEC', '57591_1', '57657_1', '57673_1', '57680_AVSE1', '57680_AVSE2', '57680_AVSE3', '57680_AVSE4', '57680_AVSE5', '57707_1', '57707_10', '57707_11', '57707_12', '57707_2', '57707_3', '57707_4', '57707_5', '57707_6', '57707_7', '57707_8', '57707_9', '57765_SFC', '57765_SHP', '57765_SOLEG', '57765_STE', '57765_SWD', '57775_PV', '57790_1', '57795_1', '57859_1', '57883_GEN1', '57930_UAST', '57939_1', '57939_2', '57985_1', '57986_1', '57997_PV1', '57997_PV2', '58010_WSMR1', '58010_WSMR2', '58017_PV01', '58017_PV02', '58017_PV03', '58017_PV04', '58017_PV05', '58037_PV1', '58042_1', '58147_PV1', '58171_GEN1', '58213_AZ2', '58240_PV_KC', '58256_1', '58262_1', '58292_JCC', '58293_PVH', '58383_PV1', '58477_1', '58486_1', '58489_1', '58490_1', '58501_GILL1', '58516_PV1', '58517_PV1', '58520_OTE1', '58521_MAN1', '58539_1', '58540_PV-1', '58543_1', '58544_1', '58588_SCHS', '58589_RRHS', '58632_1', '58644_BLK1', '58644_BLK2', '58644_BLK3', '58644_BLK4', '58644_BLK5', '58644_BLK6', '58644_BLK7', '58644_BLK8', '58689_1', '58708_PAEEL', '58709_PARCC', '58794_MSMPV', '58832_CTEP', '58833_RH2S', '58842_1', '58899_GEN-1', '58915_1', '58915_10', '58915_2', '58915_3', '58915_4', '58915_5', '58915_6', '58915_7', '58915_8', '58915_9', '58972_FHUA2', '58972_FHUAC', '59010_MSS1', '59020_PV1', '59044_RRSF', '59168_AS', '59251_PV1', '59393_ESNM1', '59404_1', '59407_NEW1', '59430_MB-1', '59444_PV1', '59454_VALEN', '59455_TECHP', '59558_SSEC1', '59560_SPRG1', '59618_MLK', '59619_CBLA', '59634_SNDST', '59653_COTC', '59747_1', '59779_1', '59814_PV01', '59814_PV02', '59819_PV1', '59819_PV2', '59827_GEN01', '59919_NSPV2', '60062_ASII', '60195_SVSEC', '60196_SFSEC', '60197_SANTO', '60198_RCSEC', '60258_ALPV1', '60261_GEN1', '60285_RH3', '60300_IMPV1', '60307_1', '60308_1', '60341_WMTOC', '60350_LVMB2', '60352_BSP', '60381_SSSP', '60413_AZPV1', '60467_PV1', '60603_PV1', '60654_GEN01', '60684_AHS1', '60685_CDO1', '60685_CDO2', '60685_CDO3', '60685_CDO4', '60822_PV1', '60822_PV2', '60827_GEN01', '60885_BSII', '60964_AEPS1', '60996_PV1', '61104_PV1', '61165_88029', '61193_PV', '61199_PV1', '61268_PV1', '61930_TECH2', '61931_TECH3', '61932_TECH4', '62075_PV1']",0,"[8223, 8223, 56568, 56568, 56568, 56944, 57205, 57205, 57205, 57205, 57205, 57243, 57318, 57338, 57373, 57373, 57373, 57392, 57442, 57524, 57556, 57560, 57561, 57562, 57563, 57563, 57567, 57571, 57571, 57575, 57575, 57576, 57577, 57591, 57657, 57673, 57680, 57680, 57680, 57680, 57680, 57707, 57707, 57707, 57707, 57707, 57707, 57707, 57707, 57707, 57707, 57707, 57707, 57765, 57765, 57765, 57765, 57765, 57775, 57790, 57795, 57859, 57883, 57930, 57939, 57939, 57985, 57986, 57997, 57997, 58010, 58010, 58017, 58017, 58017, 58017, 58017, 58037, 58042, 58147, 58171, 58213, 58240, 58256, 58262, 58292, 58293, 58383, 58477, 58486, 58489, 58490, 58501, 58516, 58517, 58520, 58521, 58539, 58540, 58543, 58544, 58588, 58589, 58632, 58644, 58644, 58644, 58644, 58644, 58644, 58644, 58644, 58689, 58708, 58709, 58794, 58832, 58833, 58842, 58899, 58915, 58915, 58915, 58915, 58915, 58915, 58915, 58915, 58915, 58915, 58972, 58972, 59010, 59020, 59044, 59168, 59251, 59393, 59404, 59407, 59430, 59444, 59454, 59455, 59558, 59560, 59618, 59619, 59634, 59653, 59747, 59779, 59814, 59814, 59819, 59819, 59827, 59919, 60062, 60195, 60196, 60197, 60198, 60258, 60261, 60285, 60300, 60307, 60308, 60341, 60350, 60352, 60381, 60413, 60467, 60603, 60654, 60684, 60685, 60685, 60685, 60685, 60822, 60822, 60827, 60885, 60964, 60996, 61104, 61165, 61193, 61199, 61268, 61930, 61931, 61932, 62075]",0,0,0,solar
WECC_PNW,biomass,1,44,5,trans,0.9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,41.785,61,125.904,-1,0.68,0,0,0,0,0,0,122976,0,0,0,3.6,0,0,0,0,10.28,3.027,2.023,None,0.364,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['7725_4', '7725_5', 1.0, '50329_4', '50329_5', '56461_DC1', '56461_DC2', '57015_GEN1', '57015_GEN10', '57015_GEN11', '57015_GEN12', '57015_GEN2', '57015_GEN3', '57015_GEN4', '57015_GEN5', '57015_GEN6', '57015_GEN7', '57015_GEN8', '57015_GEN9', '57019_GEN1', '57019_GEN2', '57019_GEN3', '57019_GEN4', '57019_GEN5', '57019_GEN6', '57298_1', '57298_10', '57298_11', '57298_12', '57298_13', '57298_14', '57298_15', '57298_16', '57298_17', '57298_18', '57298_2', '57298_3', '57298_4', '57298_5', '57298_6', '57298_7', '57298_8', '57298_9', 1.0, '57902_G-123', '57902_G-162', '57911_1', '57969_GEN1', 1.0, '58382_GEN1', '58382_GEN2', '58382_GEN3', '58687_GEN1', '58687_GEN2', '58687_GEN3', '58688_A', '58688_B', '58688_C', '59704_JCBIO', '60263_GEN1', '60263_GEN2']",0,"[7725, 7725, 7832, 50329, 50329, 56461, 56461, 57015, 57015, 57015, 57015, 57015, 57015, 57015, 57015, 57015, 57015, 57015, 57015, 57019, 57019, 57019, 57019, 57019, 57019, 57298, 57298, 57298, 57298, 57298, 57298, 57298, 57298, 57298, 57298, 57298, 57298, 57298, 57298, 57298, 57298, 57298, 57298, 57457, 57902, 57902, 57911, 57969, 58352, 58382, 58382, 58382, 58687, 58687, 58687, 58688, 58688, 58688, 59704, 60263, 60263]",0,0,0,other_renewables
WECC_PNW,biomass,2,45,5,trans,0.9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,34.416,4,103.7,-1,8.6,0,0,0,0,0,0,122976,0,0,0,9.12,0,0,0,0,26.05,5.965,5.777,None,0.323,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[1.0, 1.0, 1.0, 1.0]",0,"[10869, 56406, 56781, 57099]",0,0,0,other_renewables
WECC_PNW,conventional_hydroelectric,1,46,5,trans,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29848.5,500,29848.5,-1,59.7,0,0,0,0,0,0,44560,0,0,0,0,0,0,0,0,9.12,0,0.006,None,0.285,0,1,1,1,0,0,0,0.083,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,"['294_1', '294_2', '295_1', '295_2', '296_1', '296_2', '296_3', '297_1', '622_1', '833_1', '833_2', '833_3', '833_4', '835_1', '835_2', '835_3', '835_4', '835_5', '835_6', '840_1', '840_2', '840_3', '851_1', '851_2', '851_3', '917_1', '3013_1', '3013_2', '3013_3', '3014_1', '3014_2', '3014_3', '3014_4', '3020_1', '3021_1', '3024_1', '3025_1', '3026_1', '3028_1', '3028_2', '3029_1', '3032_1', '3033_1', '3033_2', '3034_1', '3035_1', '3036_1', '3037_1', '3040_1', '3040_2', '3040_3', '3041_1', '3045_6', '3045_7', '3045_8', '3047_1', '3047_2', '3048_1', '3048_2', '3048_3', '3049_1', '3049_2', '3049_3', '3049_4', '3049_5', '3050_1', '3050_2', '3050_3', '3053_1', '3053_10', '3053_11', '3053_12', '3053_13', '3053_2', '3053_3', '3053_4', '3053_5', '3053_6', '3053_7', '3053_8', '3053_9', '3067_1', '3067_2', '3067_3', '3068_1', '3068_2', '3071_1', '3074_1', '3075_1', '3075_10', '3075_11', '3075_12', '3075_13', '3075_14', '3075_15', '3075_16', '3075_17', '3075_18', '3075_2', '3075_3', '3075_4', '3075_5', '3075_6', '3075_7', '3075_8', '3075_9', '3075_F1', '3075_F2', '3076_1', '3076_2', '3077_1', '3077_2', '3078_1', '3080_1', '3080_2', '3081_1', '3081_2', '3082_1', '3082_10', '3082_11', '3082_12', '3082_13', '3082_14', '3082_15', '3082_16', '3082_2', '3082_3', '3082_4', '3082_5', '3082_6', '3082_8', '3082_9', '3083_1', '3083_2', '3083_3', '3084_1', '3084_10', '3084_11', '3084_12', '3084_13', '3084_14', '3084_2', '3084_3', '3084_4', '3084_5', '3084_6', '3084_7', '3084_8', '3084_9', '3847_1', '3847_2', '3847_3', '3847_House', '3850_HY11', '3850_HY12', '3850_HY13', '3852_1', '3852_2', '3854_1', '3854_2', '3854_3', '3854_4', '3855_3', '3855_4', '3860_1', '3860_2', '3860_3', '3860_4', '3860_5A', '3861_1', '3861_2', '3866_1', '3866_2', '3866_3', '3866_4', '3867_1', '3867_2', '3867_3', '3867_4', '3868_UN1', '3868_UN2', '3868_UNA', '3868_UNB', '3869_1', '3869_2', '3869_3N', '3869_4N', '3878_1', '3878_2', '3878_3', '3883_C-1', '3883_C-10', '3883_C-11', '3883_C-2', '3883_C-3', '3883_C-4', '3883_C-5', '3883_C-6', '3883_C-7', '3883_C-8', '3883_C-9', '3886_U-1', '3886_U-10', '3886_U-3', '3886_U-4', '3886_U-5', '3886_U-6', '3886_U-7', '3886_U-8', '3886_U-9', '3887_1', '3887_10', '3887_2', '3887_3', '3887_4', '3887_5', '3887_6', '3887_7', '3887_8', '3887_9', '3888_10A', '3888_1A', '3888_2A', '3888_3A', '3888_5A', '3888_6A', '3888_7A', '3888_8A', '3888_9A', '3891_1', '3891_2', '3891_3', '3891_4', '3895_1', '3895_10', '3895_11', '3895_12', '3895_13', '3895_14', '3895_15', '3895_16', '3895_17', '3895_18', '3895_19', '3895_2', '3895_20', '3895_21', '3895_22', '3895_3', '3895_4', '3895_5', '3895_6', '3895_7', '3895_8', '3895_9', '3895_F1', '3895_F2', '3913_11', '3913_12', '3914_21', '3914_22', '3915_31', '3915_32', '3915_33', '3915_34', '3915_35', '3916_1', '3916_2', '3916_3', '3916_4', '3916_5', '3917_41', '3917_42', '3917_43', '3917_44', '3918_51', '3918_52', '3921_1', '3921_10', '3921_11', '3921_12', '3921_13', '3921_14', '3921_15', '3921_16', '3921_17', '3921_18', '3921_19', '3921_2', '3921_20', '3921_21', '3921_22', '3921_23', '3921_24', '3921_25', '3921_26', '3921_27', '3921_3', '3921_4', '3921_5', '3921_6', '3921_7', '3921_8', '3921_9', '3925_1', '3925_2', '3925_3', '3925_4', '3925_5', '3925_6', '3926_1', '3926_2', '3926_3', '3926_4', '3926_6', '3927_1', '3927_2', '3927_3', '3927_4', '3927_5', '3927_6', '3929_1', '4213_1', '4214_2', '6163_1', '6163_10', '6163_11', '6163_12', '6163_13', '6163_14', '6163_15', '6163_16', '6163_17', '6163_18', '6163_19', '6163_2', '6163_20', '6163_21', '6163_22', '6163_23', '6163_24', '6163_3', '6163_4', '6163_5', '6163_6', '6163_7', '6163_8', '6163_9', '6163_LS1', '6163_LS2', '6163_LS3', '6174_1', '6174_2', '6175_1', '6175_2', '6175_3', '6175_4', '6175_5', '6175_6', '6200_A', '6200_B-10', '6200_B-4', '6200_B-5', '6200_B-6', '6200_B-7', '6200_B-8', '6200_B-9', '6200_U-1', '6200_U-2', '6200_U-3', '6200_U-4', '6200_U-5', '6200_U-6', '6200_U-7', '6200_U-8', '6202_41', '6202_42', '6202_43', '6202_44', '6403_1', '6406_1', '6406_2', '6407_1', '6421_1', '6424_A-1', '6424_A-2', '6430_5', '6430_6', '6431_21', '6431_22', '6431_23', '6431_24', '6432_31', '6432_32', '6432_35', '6432_36', '6433_51', '6433_52', '6433_53', '6433_54', '6433_55', '6433_56', '6484_1', '6484_2', '6484_3', '6505_1', '6505_2', '6506_1', '6506_2', '6506_3', '6506_4', '6552_1', '6552_2', '7113_1', '7127_1', '7259_1', '7427_U#1', '7427_U#2', '7431_1', '7508_1', '7511_1', '7588_1', '7588_2', '7588_3', '7588_4', '7867_6A', '7867_7', '9095_6', '9096_1', '9842_20', '10323_TURGO', '10324_GEN3', '10737_GEN1', '50091_TB1', '50091_TB2', '50179_GEN1', '50179_GEN2', '50228_GEN1', '50360_GEN1', '50361_GEN1', '50362_GEN1', '50380_GEN1', '50380_GEN2', '50380_GEN3', '50380_GEN4', '50380_GEN5', '50382_GEN1', '50421_201', '50421_301', '50423_983', '50700_4735', '50700_4736', '50700_4737', '50700_4738', '50700_4739', '50700_4740', '50700_4741', '50827_UNI1', '50827_UNI2', '50917_GEN1', '50917_GEN2', '50917_GEN3', '50938_GV1', '50938_GV2', '50961_GEN1', '50980_GEN1', '50980_GEN2', '52155_GEN1', '52187_GE-1', '54249_GEN1', '54249_GEN2', '54249_GEN3', '54251_1', '54267_GEN1', '54387_GEN1', '54674_GEN1', '54674_GEN2', '54674_GEN3', '54721_0001', '54860_GEN1', '56694_1', '56695_1', '56695_2', '56696_1', '56697_1', '56698_1', '57437_21-01', '57496_UNIT1', '57496_UNIT2', '57763_1', '58455_0001', '58455_0002', '58455_0003', '58470_GEN1', '58696_GEN1', '59357_FRNCS', '59357_KAPLN', '60418_CC6MW', '60517_HY1', '60868_1']",0,"[294, 294, 295, 295, 296, 296, 296, 297, 622, 833, 833, 833, 833, 835, 835, 835, 835, 835, 835, 840, 840, 840, 851, 851, 851, 917, 3013, 3013, 3013, 3014, 3014, 3014, 3014, 3020, 3021, 3024, 3025, 3026, 3028, 3028, 3029, 3032, 3033, 3033, 3034, 3035, 3036, 3037, 3040, 3040, 3040, 3041, 3045, 3045, 3045, 3047, 3047, 3048, 3048, 3048, 3049, 3049, 3049, 3049, 3049, 3050, 3050, 3050, 3053, 3053, 3053, 3053, 3053, 3053, 3053, 3053, 3053, 3053, 3053, 3053, 3053, 3067, 3067, 3067, 3068, 3068, 3071, 3074, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3075, 3076, 3076, 3077, 3077, 3078, 3080, 3080, 3081, 3081, 3082, 3082, 3082, 3082, 3082, 3082, 3082, 3082, 3082, 3082, 3082, 3082, 3082, 3082, 3082, 3083, 3083, 3083, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3084, 3847, 3847, 3847, 3847, 3850, 3850, 3850, 3852, 3852, 3854, 3854, 3854, 3854, 3855, 3855, 3860, 3860, 3860, 3860, 3860, 3861, 3861, 3866, 3866, 3866, 3866, 3867, 3867, 3867, 3867, 3868, 3868, 3868, 3868, 3869, 3869, 3869, 3869, 3878, 3878, 3878, 3883, 3883, 3883, 3883, 3883, 3883, 3883, 3883, 3883, 3883, 3883, 3886, 3886, 3886, 3886, 3886, 3886, 3886, 3886, 3886, 3887, 3887, 3887, 3887, 3887, 3887, 3887, 3887, 3887, 3887, 3888, 3888, 3888, 3888, 3888, 3888, 3888, 3888, 3888, 3891, 3891, 3891, 3891, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3895, 3913, 3913, 3914, 3914, 3915, 3915, 3915, 3915, 3915, 3916, 3916, 3916, 3916, 3916, 3917, 3917, 3917, 3917, 3918, 3918, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3925, 3925, 3925, 3925, 3925, 3925, 3926, 3926, 3926, 3926, 3926, 3927, 3927, 3927, 3927, 3927, 3927, 3929, 4213, 4214, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6163, 6174, 6174, 6175, 6175, 6175, 6175, 6175, 6175, 6200, 6200, 6200, 6200, 6200, 6200, 6200, 6200, 6200, 6200, 6200, 6200, 6200, 6200, 6200, 6200, 6202, 6202, 6202, 6202, 6403, 6406, 6406, 6407, 6421, 6424, 6424, 6430, 6430, 6431, 6431, 6431, 6431, 6432, 6432, 6432, 6432, 6433, 6433, 6433, 6433, 6433, 6433, 6484, 6484, 6484, 6505, 6505, 6506, 6506, 6506, 6506, 6552, 6552, 7113, 7127, 7259, 7427, 7427, 7431, 7508, 7511, 7588, 7588, 7588, 7588, 7867, 7867, 9095, 9096, 9842, 10323, 10324, 10737, 50091, 50091, 50179, 50179, 50228, 50360, 50361, 50362, 50380, 50380, 50380, 50380, 50380, 50382, 50421, 50421, 50423, 50700, 50700, 50700, 50700, 50700, 50700, 50700, 50827, 50827, 50917, 50917, 50917, 50938, 50938, 50961, 50980, 50980, 52155, 52187, 54249, 54249, 54249, 54251, 54267, 54387, 54674, 54674, 54674, 54721, 54860, 56694, 56695, 56695, 56696, 56697, 56698, 57437, 57496, 57496, 57763, 58455, 58455, 58455, 58470, 58696, 59357, 59357, 60418, 60517, 60868]",0,0,0,hydro
