Region,Resource Name,EndCap,NewCap,Policy,folder,case,iteration,weeks
WECC_PNW,nuclear,0.009000000000000001,0.009000000000000001,p7_2045_high_low_REF_high,MGA_0.05_17,max,MGA_4,january_test
WECC_PNW,offshore_wind,0.0,0.0,p7_2045_high_low_REF_high,MGA_0.05_17,max,MGA_4,january_test
WECC_PNW,onshore_wind,9354.400000000001,4100.400000000001,p7_2045_high_low_REF_high,MGA_0.05_17,max,MGA_4,january_test
WECC_PNW,other_renewables,91.85699999999999,0.0,p7_2045_high_low_REF_high,MGA_0.05_17,max,MGA_4,january_test
WECC_PNW,pumped_hydro,313.998,0.0,p7_2045_high_low_REF_high,MGA_0.05_17,max,MGA_4,january_test
WECC_PNW,solar,78137.245,77927.345,p7_2045_high_low_REF_high,MGA_0.05_17,max,MGA_4,january_test
WECC_WYCO,NGCCS,0.021,0.021,p7_2045_high_low_REF_high,MGA_0.05_17,max,MGA_4,january_test
WECC_WYCO,ZCF,1895.0919999999999,0.088,p7_2045_high_low_REF_high,MGA_0.05_17,max,MGA_4,january_test
WECC_WYCO,battery,968.1060000000001,968.1060000000001,p7_2045_high_low_REF_high,MGA_0.05_17,max,MGA_4,january_test
WECC_WYCO,flexible_load,5226.18,0.0,p7_2045_high_low_REF_high,MGA_0.05_17,max,MGA_4,january_test
WECC_WYCO,hydro,961.87,0.0,p7_2045_high_low_REF_high,MGA_0.05_17,max,MGA_4,january_test
WECC_WYCO,hydrogen_storage,0.013999999999999999,0.013999999999999999,p7_2045_high_low_REF_high,MGA_0.05_17,max,MGA_4,january_test
WECC_WYCO,nuclear,0.004,0.004,p7_2045_high_low_REF_high,MGA_0.05_17,max,MGA_4,january_test
WECC_WYCO,onshore_wind,41731.14,35979.44000000001,p7_2045_high_low_REF_high,MGA_0.05_17,max,MGA_4,january_test
WECC_WYCO,other_renewables,9.676,0.0,p7_2045_high_low_REF_high,MGA_0.05_17,max,MGA_4,january_test
WECC_WYCO,pumped_hydro,562.5,0.0,p7_2045_high_low_REF_high,MGA_0.05_17,max,MGA_4,january_test
WECC_WYCO,solar,6243.076000000001,5649.976000000001,p7_2045_high_low_REF_high,MGA_0.05_17,max,MGA_4,january_test
CA_N,NGCCS,9817.758,9817.758,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
CA_N,ZCF,4128.015,0.036000000000000004,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
CA_N,battery,14622.885,14622.885,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
CA_N,flexible_load,7498.595,0.0,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
CA_N,hydro,7274.007,0.0,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
CA_N,hydrogen_storage,0.002,0.002,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
CA_N,nuclear,0.0,0.0,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
CA_N,offshore_wind,0.0,0.0,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
CA_N,onshore_wind,1327.6189999999997,0.019,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
CA_N,other_renewables,942.3019999999999,0.0,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
CA_N,pumped_hydro,1791.0,0.0,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
CA_N,solar,32860.811,30073.711000000003,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
CA_S,NGCCS,6808.934,6808.934,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
CA_S,ZCF,6201.130000000001,0.04,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
CA_S,battery,10667.305,10667.305,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
CA_S,flexible_load,10523.132,0.0,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
CA_S,hydro,1396.2,0.0,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
CA_S,hydrogen_storage,0.002,0.002,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
CA_S,nuclear,0.0,0.0,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
CA_S,onshore_wind,11344.252999999999,6608.653000000001,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
CA_S,other_renewables,804.667,0.0,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
CA_S,pumped_hydro,1665.0,0.0,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
CA_S,solar,22330.72,12810.719999999998,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_N,ZCF,3326.105,0.0,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_N,battery,3120.4570000000003,3120.4570000000003,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_N,flexible_load,3946.495,0.0,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_N,hydro,4647.835,0.0,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_N,hydrogen_storage,0.004,0.004,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_N,nuclear,0.005,0.005,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_N,onshore_wind,51601.272999999994,47707.37299999999,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_N,other_renewables,400.29400000000004,0.0,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_N,solar,10530.302,9344.601999999999,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_NMAZ,NGCCS,0.016,0.016,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_NMAZ,ZCF,0.32700000000000007,0.041,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_NMAZ,battery,41974.765,41974.765,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_NMAZ,flexible_load,7852.401999999999,0.0,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_NMAZ,hydro,3960.0,0.0,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_NMAZ,hydrogen_storage,0.004,0.004,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_NMAZ,nuclear,4003.0040000000004,0.005,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_NMAZ,onshore_wind,15228.573,13993.473,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_NMAZ,other_renewables,18.294,0.0,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_NMAZ,pumped_hydro,216.3,0.0,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_NMAZ,solar,84115.40900000001,77849.009,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_PNW,ZCF,2325.998,0.0,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_PNW,battery,12504.104,12504.104,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_PNW,flexible_load,8967.414,0.0,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_PNW,hydro,29848.5,0.0,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_PNW,hydrogen_storage,0.003,0.003,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_PNW,nuclear,0.008,0.008,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_PNW,offshore_wind,0.003,0.003,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_PNW,onshore_wind,9037.651,3783.6510000000003,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_PNW,other_renewables,91.85699999999999,0.0,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_PNW,pumped_hydro,313.998,0.0,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_PNW,solar,32632.146999999997,32422.246999999996,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_WYCO,NGCCS,0.039,0.039,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_WYCO,ZCF,1895.133,0.129,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_WYCO,battery,3656.1290000000004,3656.1290000000004,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_WYCO,flexible_load,5226.18,0.0,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_WYCO,hydro,961.87,0.0,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_WYCO,hydrogen_storage,0.004,0.004,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_WYCO,nuclear,0.004,0.004,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_WYCO,onshore_wind,23644.230000000003,17892.530000000002,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_WYCO,other_renewables,9.676,0.0,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_WYCO,pumped_hydro,562.5,0.0,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
WECC_WYCO,solar,18687.555,18094.454999999998,p7_2045_high_low_REF_high,MGA_0.05_24,min,MGA_5,january_test
